-10.6335142455533	-10.4158172052971	-10.4510035447446	-10.4635372929861	-10.7750387396352	-10.8053196124688	-10.8870171994297	-10.8199774571809	-10.6194472321337	-10.7971024500704	-10.6718792035696	-10.8825709164131	-11.0600256585435	-10.2346010430899	-10.5800138031219	-10.5053668818792	-10.4989078538636	-10.6730025354342	-10.6358750351131	-10.8561006557351	-10.9594797078079	-10.8255697766364	-10.7492924647653	-10.6826842557742
-11.086981331326	-11.0274308341083	-11.1051572572904	-11.206596645065	-11.1408709912202	-11.4786265694127	-11.2143606378022	-11.3732085998311	-11.2091789770028	-11.307417788897	-11.29046824484	-11.3748230433195	-11.4622858845698	-10.9138322050274	-11.04852471567	-10.8774284102412	-11.2274118692816	-11.2877123795494	-11.3495708499565	-11.2577176392516	-11.4084645390101	-11.2078782058736	-11.2934487490986	-11.0818678038522
-13.7027498788283	-13.79344818912	-13.7956524600468	-13.9229480867518	-14.2806919518717	-13.946144571169	-14.1545013166896	-14.2445851316625	-13.5751520980515	-13.7846501324734	-14.2777282909768	-14.2518554576175	-13.9762512837132	-14.1145634772329	-13.8064411818705	-14.0372232270348	-14.3785751781806	-13.6242378506498	-14.1055398064658	-14.033896503745	-13.907232102307	-14.1565434215896	-13.9099077864696	-13.3275133876074
-13.6586946987504	-13.9442281412956	-13.9743728918676	-13.9745062927883	-14.1534112878379	-13.7610831891446	-14.2877123795494	-13.9693706020366	-13.9609523761053	-13.853691776903	-13.7161703945906	-13.8256774007334	-13.7558612152879	-13.4515984645104	-14.2085891693915	-14.0852641265767	-14.0530597750855	-14.0490896397556	-13.8863498171677	-13.7749782063835	-13.907232102307	-14.0673078263069	-13.3826607836047	-13.7869450062447
-4.483281156515	-4.1886615640239	-4.19546674192901	-4.13150806328919	-4.14187340801016	-4.26263091120359	-4.24303254971558	-4.30216484006593	-4.38082178394093	-4.30861374160648	-4.32795188251513	-4.23480250264488	-4.19871665870646	-4.11987331612439	-4.0428457478217	-4.13585567086845	-4.02494635713023	-4.03488822604278	-4.12701640997302	-4.09298688772198	-4.33392919235756	-4.18126768795024	-4.15220731101789	-4.04101216948987
-4.67565824986651	-4.3644328234019	-4.34444134821443	-4.40113884826648	-4.34498333111503	-4.48405540560612	-4.39146902814044	-4.47725154662402	-4.55147413354127	-4.56484831533493	-4.41503749927884	-4.36656109081576	-4.3500106368554	-4.31999288998165	-4.14877919257076	-4.18102198691659	-4.31259023030803	-4.26497221007529	-4.32738252497947	-4.32560844137531	-4.54888059916974	-4.38408457094993	-4.28026545591456	-4.26609970657534
-14.0759032970708	-13.8381865038853	-13.6449735475491	-13.455169125401	-13.738373788559	-13.9734722023854	-14.187548217624	-14.3383384526194	-13.8495912671576	-13.9715282671969	-14.1321070494242	-13.5488371953746	-13.8047708157688	-13.4624867806532	-13.6739908858469	-14.0403766600736	-13.8130319338432	-13.7926353823455	-13.8192356213091	-13.8818934103	-13.907232102307	-13.4243470715713	-13.5055175313902	-13.3788602676076
-14.8709983024632	-14.5846497955591	-14.5615843330923	-15.0115624739254	-14.9448246660264	-14.9240217602708	-14.9215844807516	-14.6628450916086	-14.3543834191947	-15.0088414256649	-14.671041019101	-14.3501933768108	-14.420530415798	-14.4690594345766	-13.9069680578245	-14.2821024112069	-14.7090088693	-14.9309635388935	-15.1183924085378	-14.616548843779	-14.9498239790314	-14.8579754329405	-14.1917342228886	-13.9606898788438
-7.06235754435714	-6.95872952712814	-6.65427280572006	-6.67652237869505	-6.98489310760979	-7.02297411479863	-7.32650214265887	-7.20666227684371	-6.97083751238837	-6.78471872561457	-6.1150367670911	-5.79210714835867	-7.44406838777045	-6.73056782296806	-6.42484640783293	-6.80432086196797	-7.34796595578889	-6.63188354810865	-7.04144855459416	-7.28128611039002	-6.79937376739601	-7.00358631737447	-6.28128611039002	-6.26254954780843
-9.63351424555327	-9.48170514095359	-9.29682279799416	-9.21809228390282	-9.57812322431455	-9.53867395308267	-9.95544234044063	-9.81378119121704	-9.46744413868868	-9.31880005733355	-8.66829040808492	-8.33278908751913	-10.1107326205732	-9.45482236538471	-8.97765838495038	-9.48968525964696	-9.94251450533924	-9.19319478076516	-9.58000059035836	-9.83823423494158	-9.434459747543	-9.4591928474938	-9.00054970282276	-8.98408510140503
